PR_AUC,MRR,HitsAt10,HitsAt50,HitsAt100,PrecisionAt10,PrecisionAt50,PrecisionAt100,PosEdges,NegEdges,InputGraph,TargetGraph
0.882169218483826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7977.0,398850.0,311.0,312.0
0.892251143833826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7357.0,367850.0,312.0,313.0
0.8811180623814526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7409.0,370450.0,313.0,314.0
0.8787252701214753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7597.0,379850.0,314.0,315.0
0.8736480489040053,1.0,1.0,1.0,1.0,1.0,1.0,0.99,8440.0,422000.0,315.0,316.0
0.8832841739788457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7168.0,358400.0,316.0,317.0
0.8803903780925039,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6714.0,335700.0,317.0,318.0
0.8995229364971863,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7194.0,359700.0,318.0,319.0
0.9064796928928941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7723.0,386150.0,319.0,320.0
0.8966538520215617,1.0,1.0,1.0,1.0,1.0,0.92,0.96,7961.0,398050.0,320.0,321.0
0.896609933331925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7317.0,365850.0,321.0,322.0
0.9019621979180632,0.5,1.0,1.0,1.0,0.9,0.96,0.97,7533.0,376650.0,322.0,323.0
0.887756062708821,1.0,1.0,1.0,1.0,1.0,1.0,0.98,6855.0,342750.0,323.0,324.0
0.8575955309879943,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7695.0,384750.0,324.0,325.0
0.8750768985871197,0.16666666666666666,1.0,1.0,1.0,0.5,0.9,0.95,6943.0,347150.0,325.0,326.0
0.9015858736084909,1.0,1.0,1.0,1.0,0.8,0.96,0.98,7302.0,365100.0,326.0,327.0
0.8954852896787264,0.5,1.0,1.0,1.0,0.9,0.98,0.97,6948.0,347400.0,327.0,328.0
0.9033149121476236,1.0,1.0,1.0,1.0,0.9,0.98,0.99,6464.0,323200.0,328.0,329.0
0.8730359489153415,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7323.0,366150.0,329.0,330.0
0.9148590564434499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6795.0,339750.0,330.0,331.0
0.8937905905328984,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7182.0,359100.0,331.0,332.0
0.8977915878842033,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7578.0,378900.0,332.0,333.0
0.9073750935495128,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7370.0,368500.0,333.0,334.0
0.9176792942132703,0.5,1.0,1.0,1.0,0.9,0.98,0.99,7957.0,397850.0,334.0,335.0
0.8992259623270649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6859.0,342950.0,335.0,336.0
0.906508279075949,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6693.0,334650.0,336.0,337.0
0.8733135063026659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7250.0,362500.0,337.0,338.0
0.8642907761017896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7750.0,387500.0,338.0,339.0
0.8747558253407408,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7729.0,386450.0,339.0,340.0
0.8875434839101185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7401.0,370050.0,340.0,341.0
0.9150127406562301,1.0,1.0,1.0,1.0,0.9,0.96,0.98,7285.0,364250.0,341.0,342.0
0.9068817160237906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7854.0,392700.0,342.0,343.0
0.8923127563795648,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7893.0,394650.0,343.0,344.0
0.9010974448553992,1.0,1.0,1.0,1.0,0.9,0.96,0.98,7551.0,377550.0,344.0,345.0
0.8969561174721924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7384.0,369200.0,345.0,346.0
0.8692419444745993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7005.0,350250.0,346.0,347.0
0.8844248541296216,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6742.0,337100.0,347.0,348.0
0.876969728920526,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6569.0,328450.0,348.0,349.0
0.8702413682417323,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7325.0,366250.0,349.0,350.0
0.8702803667366719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7616.0,380800.0,350.0,351.0
0.8871524289361988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8025.0,401250.0,351.0,352.0
0.8660518485540943,1.0,1.0,1.0,1.0,1.0,1.0,0.98,7899.0,394950.0,352.0,353.0
0.8936335343485745,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7560.0,378000.0,353.0,354.0
0.8709809137330171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7922.0,396100.0,354.0,355.0
0.9127774887996615,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7852.0,392600.0,355.0,356.0
0.8485254780272024,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7017.0,350850.0,356.0,357.0
0.884790444288924,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7846.0,392300.0,357.0,358.0
0.8894745664863738,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7171.0,358550.0,358.0,359.0
0.8963790253053439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7604.0,380200.0,359.0,360.0
0.9105856401003545,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7139.0,356950.0,360.0,361.0
0.8996069013805983,0.5,1.0,1.0,1.0,0.9,0.96,0.98,7470.0,373500.0,361.0,362.0
0.8982010524400057,1.0,1.0,1.0,1.0,0.9,0.96,0.98,6915.0,345750.0,362.0,363.0
0.8895071929042371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7232.0,361600.0,363.0,364.0
0.9013254667165148,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6772.0,338600.0,364.0,365.0
0.8783245589015627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7082.0,354100.0,365.0,366.0
0.8764621688033248,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7789.0,389450.0,366.0,367.0
0.9139289424883819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6850.0,342500.0,367.0,368.0
0.8911843182349796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7050.0,352500.0,368.0,369.0
0.8849127089576102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7666.0,383300.0,369.0,370.0
0.9002087843777614,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7317.0,365850.0,370.0,371.0
0.8841643335651529,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7142.0,357100.0,371.0,372.0
0.8673304788209214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6677.0,333850.0,372.0,373.0
0.9047730291631912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6902.0,345100.0,373.0,374.0
0.8856033376290241,1.0,1.0,1.0,1.0,0.9,0.98,0.99,6665.0,333250.0,374.0,375.0
0.8485019759625034,0.5,1.0,1.0,1.0,0.9,0.98,0.99,6923.0,346150.0,375.0,376.0
0.8822632949875537,1.0,1.0,1.0,1.0,1.0,0.96,0.98,6810.0,340500.0,376.0,377.0
0.8987529636523018,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7209.0,360450.0,377.0,378.0
0.8919568115395458,1.0,1.0,1.0,1.0,1.0,1.0,0.98,7594.0,379700.0,378.0,379.0
0.8672562563801233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7112.0,355600.0,379.0,380.0
0.8746207786649719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6893.0,344650.0,380.0,381.0
0.8645907653063082,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7871.0,393550.0,381.0,382.0
0.8459284966900557,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7623.0,381150.0,382.0,383.0
0.8847525229413983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7541.0,377050.0,383.0,384.0
0.886547028372833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7360.0,368000.0,384.0,385.0
0.8957135322970178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7535.0,376750.0,385.0,386.0
0.8506513226754806,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7875.0,393750.0,386.0,387.0
0.8903601621227152,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7068.0,353400.0,387.0,388.0
0.8816821616756397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7490.0,374500.0,388.0,389.0
0.8567171676779798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7913.0,395650.0,389.0,390.0
0.8836687653916598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7941.0,397050.0,390.0,391.0
0.8989340625285199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6986.0,349300.0,391.0,392.0
0.8762779712257303,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6882.0,344100.0,392.0,393.0
0.8944504708478314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7498.0,374900.0,393.0,394.0
0.8950571637150527,1.0,1.0,1.0,1.0,1.0,0.94,0.97,7728.0,386400.0,394.0,395.0
0.89087632877143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7336.0,366800.0,395.0,396.0
0.9125260751679954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6892.0,344600.0,396.0,397.0
0.9128633891097305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6785.0,339250.0,397.0,398.0
0.8905376592305388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7524.0,376200.0,398.0,399.0
0.8915519869257368,1.0,1.0,1.0,1.0,1.0,1.0,0.99,8079.0,403950.0,399.0,400.0
0.8718237219877681,1.0,1.0,1.0,1.0,0.8,0.96,0.98,6908.0,345400.0,400.0,401.0
0.887252528874731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6447.0,322350.0,401.0,402.0
0.8950344540649602,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7806.0,390300.0,402.0,403.0
0.8912219301823118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6964.0,348200.0,403.0,404.0
0.8773676085997298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7364.0,368200.0,404.0,405.0
0.8854601579087034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6677.0,333850.0,405.0,406.0
0.89323083876535,0.5,1.0,1.0,1.0,0.9,0.98,0.98,7336.0,366800.0,406.0,407.0
0.8847204438678561,0.5,1.0,1.0,1.0,0.9,0.98,0.99,7670.0,383500.0,407.0,408.0
0.8916254569502906,0.5,1.0,1.0,1.0,0.8,0.96,0.98,6919.0,345950.0,408.0,409.0
0.8797049013659861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6648.0,332400.0,409.0,410.0
0.893031549142751,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7140.0,357000.0,410.0,411.0
0.9055264872427302,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6574.0,328700.0,411.0,412.0
0.893745318336936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6546.0,327300.0,412.0,413.0
0.9057075063842372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6698.0,334900.0,413.0,414.0
0.8635239872199152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7259.0,362950.0,414.0,415.0
0.9143880028783753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6913.0,345650.0,415.0,416.0
0.8743833277749357,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7723.0,386150.0,416.0,417.0
0.8694861140329786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7342.0,367100.0,417.0,418.0
0.896192524519031,1.0,1.0,1.0,1.0,1.0,0.96,0.98,6900.0,345000.0,418.0,419.0
0.9107046244934187,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7221.0,361050.0,419.0,420.0
0.9054903459312598,1.0,1.0,1.0,1.0,1.0,1.0,0.98,7348.0,367400.0,420.0,421.0
0.8911538483977737,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7592.0,379600.0,421.0,422.0
0.8993642268912787,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7401.0,370050.0,422.0,423.0
0.8869090190659201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6978.0,348900.0,423.0,424.0
0.894039125395503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7762.0,388100.0,424.0,425.0
0.8772955720515583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7696.0,384800.0,425.0,426.0
0.9027396911908913,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7104.0,355200.0,426.0,427.0
0.8887542740122303,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6910.0,345500.0,427.0,428.0
0.9065816211361095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6770.0,338500.0,428.0,429.0
0.8927473892707907,0.2,1.0,1.0,1.0,0.6,0.92,0.96,7304.0,365200.0,429.0,430.0
0.8912594440985533,0.5,1.0,1.0,1.0,0.9,0.98,0.99,7782.0,389100.0,430.0,431.0
0.8678081008283649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7782.0,389100.0,431.0,432.0
0.8623529180087139,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7948.0,397400.0,432.0,433.0
0.8608151716975043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6676.0,333800.0,433.0,434.0
0.8383400542094426,1.0,1.0,1.0,1.0,0.9,0.98,0.98,7653.0,382650.0,434.0,435.0
0.888019268814117,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7443.0,372150.0,435.0,436.0
0.8822148607028246,1.0,1.0,1.0,1.0,0.8,0.94,0.96,7432.0,371600.0,436.0,437.0
0.8421858366178075,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6772.0,338600.0,437.0,438.0
0.8710071398329102,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7142.0,357100.0,438.0,439.0
0.8567992650022801,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7075.0,353750.0,439.0,440.0
0.8769244592032494,1.0,1.0,1.0,1.0,1.0,0.92,0.96,7416.0,370800.0,440.0,441.0
0.8462272532827256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7707.0,385350.0,441.0,442.0
0.8701833451629365,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7796.0,389800.0,442.0,443.0
0.8629039695708515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7578.0,378900.0,443.0,444.0
0.8596339687747186,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7395.0,369750.0,444.0,445.0
0.8562071462288146,1.0,1.0,1.0,1.0,1.0,0.98,0.98,8255.0,412750.0,445.0,446.0
0.8768418749719282,1.0,1.0,1.0,1.0,0.9,0.98,0.99,8955.0,447750.0,446.0,447.0
0.883801253945079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7366.0,368300.0,447.0,448.0
0.8921739961486626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7283.0,364150.0,448.0,449.0
0.8900668771180413,1.0,1.0,1.0,1.0,0.9,0.98,0.98,7434.0,371700.0,449.0,450.0
0.9009006951812509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7068.0,353400.0,450.0,451.0
0.9029063912466695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7607.0,380350.0,451.0,452.0
0.9103160618538622,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7588.0,379400.0,452.0,453.0
0.8803742835360967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7010.0,350500.0,453.0,454.0
0.8591590823610722,1.0,1.0,1.0,1.0,1.0,1.0,0.98,6940.0,347000.0,454.0,455.0
0.8786848502848978,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7742.0,387100.0,455.0,456.0
0.9102205408322538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6886.0,344300.0,456.0,457.0
0.8872152901285542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6918.0,345900.0,457.0,458.0
0.8688324227940277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7249.0,362450.0,458.0,459.0
0.8797876240603277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8325.0,416250.0,459.0,460.0
0.8798238790616094,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7435.0,371750.0,460.0,461.0
0.8907603020229254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8249.0,412450.0,461.0,462.0
0.9024573119204532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7548.0,377400.0,462.0,463.0
0.8666900303060632,1.0,1.0,1.0,1.0,1.0,1.0,0.99,8431.0,421550.0,463.0,464.0
0.8716918503812842,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7018.0,350900.0,464.0,465.0
0.8940637514365264,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6794.0,339700.0,465.0,466.0
0.8888203089336759,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6665.0,333250.0,466.0,467.0
0.8996952646734957,1.0,1.0,1.0,1.0,1.0,0.98,0.96,7313.0,365650.0,467.0,468.0
0.895194062268013,1.0,1.0,1.0,1.0,1.0,0.98,0.98,7323.0,366150.0,468.0,469.0
0.8909147655089212,1.0,1.0,1.0,1.0,0.8,0.96,0.98,8358.0,417900.0,469.0,470.0
0.8891852804159733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8536.0,426800.0,470.0,471.0
0.850467008629409,1.0,1.0,1.0,1.0,1.0,0.98,0.99,8383.0,419150.0,471.0,472.0
0.8725548799868807,1.0,1.0,1.0,1.0,1.0,1.0,0.99,8047.0,402350.0,472.0,473.0
0.8198825610925637,1.0,1.0,1.0,1.0,1.0,1.0,0.98,7634.0,381700.0,473.0,474.0
0.8776954579786965,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6748.0,337400.0,474.0,475.0
0.8827446156684569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6895.0,344750.0,475.0,476.0
0.9038070263936165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6219.0,310950.0,476.0,477.0
0.9141870070549535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6268.0,313400.0,477.0,478.0
0.8831943987395197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7170.0,358500.0,478.0,479.0
0.8836573551056933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7307.0,365350.0,479.0,480.0
0.8623327517108962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8238.0,411900.0,480.0,481.0
0.8730549245508664,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7762.0,388100.0,481.0,482.0
0.8817938002816654,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7379.0,368950.0,482.0,483.0
0.8113013956378444,1.0,1.0,1.0,1.0,0.9,0.94,0.97,8097.0,404850.0,483.0,484.0
0.8345002888083568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7224.0,361200.0,484.0,485.0
0.8644589014520969,1.0,1.0,1.0,1.0,1.0,0.94,0.97,8076.0,403800.0,485.0,486.0
0.8879898265489797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7526.0,376300.0,486.0,487.0
0.8554625963990543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7121.0,356050.0,487.0,488.0
0.889723781071684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7320.0,366000.0,488.0,489.0
0.8949836074956629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7160.0,358000.0,489.0,490.0
0.8817958690704331,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7240.0,362000.0,490.0,491.0
0.8916462009024668,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7524.0,376200.0,491.0,492.0
0.8755321350722464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7195.0,359750.0,492.0,493.0
0.8722588142063408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6799.0,339950.0,493.0,494.0
0.849254389898684,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6654.0,332700.0,494.0,495.0
0.8916431942128841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7151.0,357550.0,495.0,496.0
0.8832947305708249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6870.0,343500.0,496.0,497.0
0.8596020727452571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7696.0,384800.0,497.0,498.0
0.8859506088740284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6884.0,344200.0,498.0,499.0
0.8742110854494825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7919.0,395950.0,499.0,500.0
0.8955977134637864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6789.0,339450.0,500.0,501.0
0.8514827727033263,1.0,1.0,1.0,1.0,1.0,0.98,0.99,8057.0,402850.0,501.0,502.0
0.885970287656529,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7317.0,365850.0,502.0,503.0
0.8681430357732242,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7941.0,397050.0,503.0,504.0
0.8832317099455828,1.0,1.0,1.0,1.0,1.0,0.98,0.97,7382.0,369100.0,504.0,505.0
0.8493496014535438,1.0,1.0,1.0,1.0,0.9,0.98,0.98,7159.0,357950.0,505.0,506.0
0.8829352112501707,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7229.0,361450.0,506.0,507.0
0.8586371563867321,1.0,1.0,1.0,1.0,1.0,1.0,0.98,8448.0,422400.0,507.0,508.0
0.8849843538058647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7978.0,398900.0,508.0,509.0
0.8940755896031237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7690.0,384500.0,509.0,510.0
0.8817486614048953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7511.0,375550.0,510.0,511.0
0.8779590886179798,1.0,1.0,1.0,1.0,0.8,0.96,0.98,7643.0,382150.0,511.0,512.0
0.882533670157186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6825.0,341250.0,512.0,513.0
0.8810561301460289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6828.0,341400.0,513.0,514.0
0.8633231772407274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6631.0,331550.0,514.0,515.0
0.8963553061944041,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6373.0,318650.0,515.0,516.0
0.8873320085824538,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6849.0,342450.0,516.0,517.0
0.8414841348038454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7351.0,367550.0,517.0,518.0
0.8283474029147152,1.0,1.0,1.0,1.0,0.9,0.98,0.99,6900.0,345000.0,518.0,519.0
0.8855398184918468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6696.0,334800.0,519.0,520.0
0.9000954439474087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7316.0,365800.0,520.0,521.0
0.895119166526175,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7798.0,389900.0,521.0,522.0
0.9004610927789624,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7021.0,351050.0,522.0,523.0
0.8916967933108938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7709.0,385450.0,523.0,524.0
0.9040770554947968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7550.0,377500.0,524.0,525.0
0.9085318898930539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7965.0,398250.0,525.0,526.0
0.8712560088238124,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7325.0,366250.0,526.0,527.0
0.8924353073538884,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7391.0,369550.0,527.0,528.0
0.8742497956319515,1.0,1.0,1.0,1.0,1.0,0.96,0.98,7643.0,382150.0,528.0,529.0
0.8831580563173352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7069.0,353450.0,529.0,530.0
0.8774773699619912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6539.0,326950.0,530.0,531.0
0.8947491191416173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6761.0,338050.0,531.0,532.0
0.8799997117508176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6436.0,321800.0,532.0,533.0
0.8830726123445559,1.0,1.0,1.0,1.0,0.8,0.96,0.98,7061.0,353050.0,533.0,534.0
0.8756947605443465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7198.0,359900.0,534.0,535.0
0.8904686699855655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7040.0,352000.0,535.0,536.0
0.8922661368312593,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6889.0,344450.0,536.0,537.0
0.8832493080073109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6568.0,328400.0,537.0,538.0
0.892301556472583,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7737.0,386850.0,538.0,539.0
0.8925431425352881,1.0,1.0,1.0,1.0,1.0,0.98,0.99,8021.0,401050.0,539.0,540.0
0.9106566607434385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8257.0,412850.0,540.0,541.0
0.8604570221383839,1.0,1.0,1.0,1.0,0.9,0.98,0.99,7151.0,357550.0,541.0,542.0
0.9119034965250085,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7902.0,395100.0,542.0,543.0
0.8902271515105606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7641.0,382050.0,543.0,544.0
0.868450822708008,1.0,1.0,1.0,1.0,1.0,0.98,0.98,6729.0,336450.0,544.0,545.0
0.8700851156314944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6850.0,342500.0,545.0,546.0
0.8790492662965523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6887.0,344350.0,546.0,547.0
0.8830870302027373,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6093.0,304650.0,547.0,548.0
0.8816658034551772,1.0,1.0,1.0,1.0,1.0,1.0,0.99,6355.0,317750.0,548.0,549.0
0.8409660097013185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7267.0,363350.0,549.0,550.0
0.8671100249283155,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7260.0,363000.0,550.0,551.0
0.8497796074771125,1.0,1.0,1.0,1.0,1.0,0.98,0.98,8254.0,412700.0,551.0,552.0
0.8707406922099501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6615.0,330750.0,552.0,553.0
0.8617949333332484,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7104.0,355200.0,553.0,554.0
0.8684666937014153,1.0,1.0,1.0,1.0,1.0,1.0,0.98,6953.0,347650.0,554.0,555.0
0.8989107248098369,1.0,1.0,1.0,1.0,1.0,0.98,0.99,7264.0,363200.0,555.0,556.0
0.8869044933804247,1.0,1.0,1.0,1.0,1.0,0.94,0.97,6826.0,341300.0,556.0,557.0
0.8730239661239847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6234.0,311700.0,557.0,558.0
0.8864276533538876,1.0,1.0,1.0,1.0,1.0,0.94,0.97,7163.0,358150.0,558.0,559.0
0.9096248180012338,1.0,1.0,1.0,1.0,0.9,0.98,0.98,7085.0,354250.0,559.0,560.0
0.8851781147205321,1.0,1.0,1.0,1.0,1.0,0.98,0.99,6626.0,331300.0,560.0,561.0
0.9063156294268634,1.0,1.0,1.0,1.0,1.0,1.0,0.99,8110.0,405500.0,561.0,562.0
0.8790234162459524,0.5,1.0,1.0,1.0,0.9,0.98,0.99,7903.0,395150.0,562.0,563.0
0.8927728132240513,1.0,1.0,1.0,1.0,1.0,1.0,0.99,7019.0,350950.0,563.0,564.0
